Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
9703,-121.63,36.65,44,309,121.0,315,80,1.6071,<1H OCEAN,184555.0
707,-122.05,37.68,23,7518,1279.0,3827,1294,5.1701,NEAR BAY,254677.0
14194,-117.04,32.71,28,5274,991.0,3727,961,3.57,NEAR OCEAN,140044.0
14209,-117.04,32.7,7,9311,1703.0,7302,1694,4.419,NEAR OCEAN,194367.0
4564,-118.26,34.07,52,1802,613.0,2382,587,1.8438,<1H OCEAN,190931.0
6646,-118.13,34.17,49,1962,435.0,1329,457,3.2898,<1H OCEAN,193864.0
15066,-116.97,32.79,19,4108,1101.0,2971,1006,1.9893,<1H OCEAN,132089.0
2510,-119.55,36.51,46,55,11.0,26,5,4.125,INLAND,107472.0
19537,-120.92,37.65,23,505,124.0,163,129,1.3696,INLAND,107845.0
1032,-120.8,38.51,23,1001,195.0,369,157,3.125,INLAND,123006.0
1304,-121.83,38.0,15,6365,1646.0,3838,1458,2.5495,INLAND,126678.0
1793,-122.42,37.93,47,3453,779.0,1353,728,4.016,NEAR BAY,350115.29
17048,-122.27,37.47,44,3022,473.0,1235,477,6.7058,NEAR OCEAN,447614.48
1781,-122.36,37.94,45,907,188.0,479,161,3.0862,NEAR BAY,145225.0
8316,-118.32,33.33,52,2127,512.0,733,288,3.3906,ISLAND,317678.04
14179,-117.06,32.73,33,3444,619.0,1884,582,3.7891,NEAR OCEAN,129915.0
9680,-118.97,37.64,13,1907,544.0,575,234,3.0685,INLAND,119808.0
13623,-117.27,34.12,52,954,246.0,943,256,0.8658,INLAND,75002.0
9577,-120.55,37.32,21,1410,229.0,590,205,3.3194,INLAND,111625.0
7100,-117.99,33.9,33,2161,383.0,1235,383,5.6454,<1H OCEAN,236466.0
7094,-118.0,33.91,19,5166,770.0,2374,753,5.979,<1H OCEAN,283465.0
8757,-118.37,33.81,36,2031,339.0,817,337,5.1271,NEAR OCEAN,383198.15
11447,-117.97,33.66,14,6090,1338.0,1974,1248,2.8061,<1H OCEAN,209726.0
15368,-117.17,33.28,16,1921,312.0,862,280,5.1786,<1H OCEAN,226826.03
2197,-119.88,36.81,30,2288,474.0,1435,425,1.3221,INLAND,57961.0
6043,-117.74,34.05,29,2452,700.0,3029,665,2.1354,INLAND,114625.0
14667,-117.13,32.79,35,1458,262.0,723,257,4.2098,NEAR OCEAN,168476.0
804,-122.06,37.65,33,1227,286.0,848,291,3.8036,NEAR BAY,170761.0
4996,-118.3,33.99,47,2212,533.0,1903,554,1.9853,<1H OCEAN,105301.0
3082,-118.06,35.68,15,1962,403.0,730,321,2.25,INLAND,89448.0
8587,-118.38,33.89,35,1778,330.0,732,312,6.5745,<1H OCEAN,419663.12
16023,-122.45,37.73,52,2510,438.0,1153,407,5.1238,NEAR BAY,321338.05
18044,-121.97,37.24,35,2553,533.0,1117,498,4.4063,<1H OCEAN,284409.01
7708,-118.14,33.95,44,1812,338.0,822,314,6.7744,<1H OCEAN,401770.22
900,-121.97,37.53,35,2277,420.0,1353,413,4.75,<1H OCEAN,219089.0
3138,-118.15,34.86,10,4597,1009.0,2227,821,2.6149,INLAND,107670.0
14508,-117.2,32.86,4,4308,1095.0,1923,932,3.9356,NEAR OCEAN,232402.0
4962,-118.3,34.01,52,1444,343.0,1154,334,2.0625,<1H OCEAN,117238.0
11265,-117.98,33.79,35,2356,478.0,1659,480,4.1115,<1H OCEAN,190351.0
16853,-122.42,37.62,43,2367,409.0,1141,400,4.8295,NEAR OCEAN,291548.0
7431,-118.2,33.94,42,618,163.0,680,179,3.3472,<1H OCEAN,136297.0
14733,-117.01,32.81,21,4203,618.0,1620,600,5.3441,<1H OCEAN,219606.0
14943,-116.98,32.74,17,3943,843.0,1995,766,2.6944,<1H OCEAN,146179.0
943,-122.01,37.53,19,4572,712.0,2346,709,6.0667,NEAR BAY,306790.03
6281,-117.92,34.03,32,1819,375.0,1728,375,3.975,<1H OCEAN,165207.01
9525,-123.17,39.15,30,1904,331.0,816,325,4.425,<1H OCEAN,181640.0
2597,-123.76,41.03,24,2386,565.0,1058,414,2.0644,<1H OCEAN,73959.0
16029,-122.44,37.73,46,3581,758.0,1670,703,4.1932,NEAR BAY,272726.0
17369,-120.43,34.93,10,2980,585.0,1593,562,3.285,<1H OCEAN,164343.0
16859,-122.42,37.64,41,98,20.0,68,19,2.225,NEAR OCEAN,294982.06
6420,-117.98,34.14,27,6341,1289.0,2899,1192,3.6336,INLAND,173857.0
1834,-122.3,37.91,40,2866,617.0,1305,589,3.6321,NEAR BAY,218982.0
8782,-118.32,33.8,29,4317,1037.0,2102,959,3.1275,<1H OCEAN,274212.0
5355,-118.41,34.04,49,601,95.0,228,106,8.0239,<1H OCEAN,469833.8
17942,-121.94,37.34,36,3142,632.0,1372,560,5.0175,<1H OCEAN,296312.03
14566,-117.21,32.84,34,2158,366.0,1046,335,4.5402,NEAR OCEAN,227032.01
6654,-118.12,34.16,30,1762,416.0,940,398,2.8631,<1H OCEAN,195439.0
2463,-119.87,36.54,34,1370,287.0,818,269,2.4044,INLAND,71605.0
10119,-117.92,33.94,30,2506,394.0,1255,421,4.7813,<1H OCEAN,210611.0
11503,-118.09,33.75,32,6239,974.0,2615,950,6.6188,NEAR OCEAN,436180.34
4964,-118.28,34.0,46,1650,463.0,1992,458,2.3403,<1H OCEAN,126534.0
19816,-119.29,36.54,18,2581,628.0,2732,592,1.8429,INLAND,59360.0
9803,-121.92,36.55,37,2190,419.0,490,300,3.7852,NEAR OCEAN,370201.05
3861,-118.44,34.16,35,3080,642.0,1362,623,4.1218,<1H OCEAN,343673.0
13,-122.26,37.84,52,696,191.0,345,174,2.6736,NEAR BAY,145465.0
2283,-119.76,36.79,26,3654,837.0,1976,830,2.1544,INLAND,74320.0
2049,-119.73,36.73,9,1621,428.0,678,394,2.2437,INLAND,82302.0
2991,-118.99,35.3,33,2248,434.0,1461,405,2.9402,INLAND,73309.0
4539,-118.2,34.02,49,1098,317.0,1411,301,2.75,<1H OCEAN,138483.0
5284,-118.47,34.05,25,2689,719.0,1229,663,3.5909,<1H OCEAN,404673.18
7958,-118.18,33.88,47,882,185.0,536,174,4.625,<1H OCEAN,173455.0
11195,-117.93,33.83,30,1561,381.0,1104,391,3.375,<1H OCEAN,188600.0
16124,-122.47,37.78,52,2635,587.0,1302,577,3.7292,NEAR BAY,400116.07
1260,-121.73,38.0,3,9217,1522.0,3578,1272,5.0016,INLAND,168030.0
18048,-121.97,37.25,32,2892,496.0,1193,492,6.131,<1H OCEAN,339485.01
19205,-122.71,38.44,27,966,251.0,462,230,1.7,<1H OCEAN,178441.0
10692,-117.72,33.62,19,5777,1261.0,1711,1225,2.7634,<1H OCEAN,146951.0
16017,-122.46,37.72,52,2951,406.0,1115,397,6.7228,NEAR OCEAN,418465.27
16552,-121.23,37.84,28,1347,241.0,713,225,4.0208,INLAND,129911.0
12047,-117.53,33.88,22,2855,667.0,2453,624,3.1312,INLAND,129952.0
14481,-117.25,32.82,23,6139,826.0,2036,807,9.5245,NEAR OCEAN,480157.76
6901,-118.15,34.04,33,818,195.0,664,198,2.1944,<1H OCEAN,168671.0
2281,-119.79,36.79,19,1524,448.0,960,386,1.5122,INLAND,60859.0
704,-122.05,37.63,5,3785,936.0,2240,792,3.2829,NEAR BAY,220918.0
12912,-121.32,38.62,29,2430,448.0,1087,394,3.0864,INLAND,134720.0
1298,-121.82,38.01,47,1265,254.0,587,247,2.6364,INLAND,109465.0
1673,-122.26,38.03,25,2239,361.0,928,353,4.4474,NEAR BAY,187581.0
11539,-118.0,33.75,26,1382,387.0,1977,368,2.7589,<1H OCEAN,186287.0
7897,-118.07,33.85,16,3771,606.0,2196,564,7.0113,<1H OCEAN,350510.04
1549,-121.92,37.73,24,1407,327.0,501,295,2.4821,<1H OCEAN,147639.0
9353,-122.56,37.95,34,2677,411.0,933,410,6.1444,NEAR OCEAN,415775.17
13583,-117.29,34.13,44,2337,563.0,1238,467,1.5156,INLAND,73615.0
6946,-118.08,33.99,38,1683,328.0,1369,339,3.6196,<1H OCEAN,163850.0
1101,-121.68,39.82,15,3996,748.0,1786,728,3.5189,INLAND,111014.0
17663,-121.89,37.26,25,3319,531.0,1560,502,5.8479,<1H OCEAN,271059.0
13774,-117.05,34.04,23,3967,766.0,1518,698,2.29,INLAND,105259.0
10285,-117.84,33.9,24,1723,223.0,707,219,7.0352,<1H OCEAN,293582.03
10116,-117.93,33.94,28,3664,719.0,1820,657,4.225,<1H OCEAN,203434.0
11291,-117.94,33.78,34,2627,468.0,1409,450,4.7731,<1H OCEAN,205722.0
13787,-117.29,35.54,35,7922,1636.0,3431,1329,3.4145,INLAND,75196.0
12296,-116.88,33.93,37,1495,429.0,865,342,1.2188,INLAND,84794.0
11104,-117.88,33.84,34,1410,214.0,837,240,6.1168,<1H OCEAN,252236.0
11978,-117.49,33.99,21,2050,392.0,1153,336,4.84,INLAND,144986.0
6302,-117.98,34.03,21,797,162.0,484,166,2.625,<1H OCEAN,177852.02
20272,-119.23,34.19,16,5297,810.0,1489,667,6.4522,NEAR OCEAN,397545.2
10951,-117.86,33.75,13,1632,598.0,3356,659,1.5054,<1H OCEAN,169264.02
5436,-118.43,34.01,27,3133,1021.0,2242,1002,2.697,<1H OCEAN,301291.01
1684,-122.31,38.01,18,4123,874.0,1895,772,3.2759,NEAR BAY,152568.0
15688,-122.43,37.79,52,3486,847.0,1248,813,7.2623,NEAR BAY,412643.39
7439,-118.19,33.95,42,1651,463.0,1559,436,2.3882,<1H OCEAN,153287.0
15201,-117.11,32.91,15,1840,235.0,855,241,7.5992,<1H OCEAN,314704.04
8904,-118.47,34.04,32,2909,748.0,1310,706,4.516,<1H OCEAN,417755.24
15911,-122.42,37.75,52,2163,607.0,1447,546,3.3555,NEAR BAY,302234.0
13633,-117.34,34.08,35,1380,248.0,730,264,3.2305,INLAND,97870.0
1421,-122.06,37.99,17,1319,316.0,384,269,1.8229,NEAR BAY,151309.0
936,-122.06,37.54,20,6483,1068.0,3526,1060,5.0838,NEAR BAY,251982.01
14035,-117.14,32.74,16,6075,1816.0,2592,1634,2.5553,NEAR OCEAN,150587.0
1379,-122.07,38.0,37,978,202.0,462,184,3.625,NEAR BAY,151527.0
18741,-122.35,40.57,18,2226,490.0,859,451,1.6821,INLAND,78478.0
12850,-121.37,38.69,35,1093,192.0,590,190,2.7009,INLAND,99151.0
2494,-120.19,36.6,25,875,214.0,931,214,1.5536,INLAND,53931.0
16377,-121.28,38.03,11,826,150.0,684,166,3.9265,INLAND,135526.0
12019,-117.51,33.95,12,9016,1486.0,4285,1457,4.9984,INLAND,175111.0
8598,-118.36,33.88,31,2518,543.0,1107,508,4.7404,<1H OCEAN,284292.0
1704,-122.3,37.97,35,1811,377.0,911,340,3.375,NEAR BAY,144767.0
19384,-120.87,37.76,16,1174,249.0,601,242,1.7143,INLAND,110566.0
2671,-115.73,33.09,27,452,103.0,258,61,2.9,INLAND,88653.0
16540,-121.22,37.79,38,2152,451.0,1320,457,2.5025,INLAND,94711.0
1469,-121.98,37.95,14,6290,854.0,2724,820,6.7371,INLAND,283657.0
1018,-121.79,37.67,26,2163,339.0,947,346,6.0797,INLAND,235496.0
10153,-117.9,33.9,18,3821,576.0,1430,568,6.9399,<1H OCEAN,317931.03
1541,-122.04,37.85,27,6039,780.0,2181,761,9.5862,NEAR BAY,469347.66
17282,-119.73,34.42,25,2024,312.0,907,335,5.4127,NEAR OCEAN,334880.02
12388,-116.44,33.77,18,4872,1110.0,955,656,2.2439,INLAND,140611.0
13528,-117.31,34.17,25,2795,596.0,1650,569,3.0078,INLAND,103066.0
14655,-117.14,32.8,35,1267,212.0,710,204,2.5368,NEAR OCEAN,144065.0
657,-122.13,37.7,43,3046,557.0,1333,544,3.4583,NEAR BAY,194122.0
19081,-122.48,38.31,29,2375,560.0,1124,502,2.3276,<1H OCEAN,180056.0
8593,-118.37,33.88,44,1325,245.0,669,253,4.4211,<1H OCEAN,319512.01
12793,-121.45,38.64,23,1481,343.0,1079,315,1.867,INLAND,66048.0
9300,-122.57,38.02,33,9531,1487.0,3798,1409,5.6512,NEAR BAY,353753.0
11603,-118.02,33.79,23,6368,1030.0,3281,1001,6.1142,<1H OCEAN,309720.02
2584,-124.07,40.87,47,1765,326.0,796,333,2.2138,NEAR OCEAN,82568.0
13959,-116.91,34.24,23,6379,1636.0,1350,568,1.6336,INLAND,87393.0
10382,-117.65,33.62,15,2708,410.0,1140,389,6.2899,<1H OCEAN,314330.0
15098,-116.94,32.81,8,2517,632.0,1686,613,2.136,<1H OCEAN,126843.0
2093,-119.78,36.76,50,1343,322.0,1063,342,1.75,INLAND,56446.0
1423,-122.05,38.0,16,1085,217.0,356,232,2.3462,NEAR BAY,146709.0
17060,-122.24,37.49,30,2956,590.0,1191,594,3.7463,NEAR OCEAN,295298.0
12642,-121.46,38.54,39,1453,324.0,843,281,1.7692,INLAND,69391.0
6909,-117.93,33.95,31,3600,468.0,1382,435,7.4597,<1H OCEAN,373686.09
11419,-117.96,33.69,20,3123,441.0,1319,432,6.091,<1H OCEAN,290075.0
1482,-122.04,37.96,27,2587,729.0,1500,623,1.837,NEAR BAY,153995.0
16239,-121.3,37.97,52,2259,417.0,766,385,2.2981,INLAND,102726.0
18499,-121.74,37.35,34,440,90.0,217,93,5.2327,<1H OCEAN,301181.02
20592,-121.58,39.14,52,662,160.0,520,149,0.8928,INLAND,82277.0
2028,-119.75,36.71,38,1481,,1543,372,1.4577,INLAND,49293.0
8391,-118.36,33.98,29,2861,816.0,1715,775,2.7712,<1H OCEAN,171305.0
327,-122.18,37.73,42,909,215.0,646,198,2.9063,NEAR BAY,152353.0
3335,-122.64,38.87,16,1177,240.0,519,199,1.5739,INLAND,84602.0
1044,-120.72,38.42,17,5654,1085.0,2237,953,3.0465,INLAND,119975.0
8230,-118.2,33.77,24,2404,819.0,1566,753,1.5076,NEAR OCEAN,164388.0
3721,-118.43,34.2,28,3386,,2240,737,3.0221,<1H OCEAN,212289.0
19261,-122.74,38.44,23,2819,612.0,1644,546,2.6576,<1H OCEAN,154548.0
7755,-118.12,33.91,35,620,122.0,381,124,3.7917,<1H OCEAN,190222.0
6997,-118.03,33.95,37,1772,321.0,934,326,4.1471,<1H OCEAN,197684.01
19257,-122.76,38.46,14,4794,767.0,2252,768,4.2061,<1H OCEAN,210361.0
17697,-121.83,37.28,33,1115,250.0,1168,261,3.9009,<1H OCEAN,174191.0
3518,-118.48,34.25,35,1865,335.0,1074,337,5.1068,<1H OCEAN,224623.0
13125,-121.35,38.28,17,2756,557.0,1986,530,3.2234,INLAND,115477.0
8125,-118.18,33.82,43,2210,469.0,1042,418,3.5,NEAR OCEAN,234237.01
18619,-122.02,37.01,20,1005,138.0,345,129,10.0968,NEAR OCEAN,494852.89
10490,-117.67,33.49,10,366,61.0,128,61,8.163,<1H OCEAN,384253.1
13382,-117.59,34.13,10,20263,3915.0,9716,3744,3.8505,INLAND,148885.0
6196,-117.89,34.09,35,1205,330.0,583,319,2.3971,<1H OCEAN,181776.0
19179,-122.68,38.43,29,488,63.0,161,62,6.0774,<1H OCEAN,356697.08
8675,-118.32,33.87,28,3763,762.0,1967,724,5.3244,<1H OCEAN,286003.0
9030,-118.58,34.06,25,4440,693.0,1560,636,8.8666,<1H OCEAN,476120.71
6995,-118.03,33.96,37,1180,256.0,614,242,3.117,<1H OCEAN,184989.0
11037,-117.81,33.82,20,2819,319.0,1019,319,12.2092,<1H OCEAN,493396.85
18350,-122.15,37.41,29,473,103.0,359,87,7.0309,NEAR BAY,425085.44
12310,-116.87,33.57,12,1153,265.0,446,195,3.038,INLAND,172752.0
993,-121.72,37.7,17,1671,352.0,729,252,6.1023,INLAND,226161.0
1694,-122.26,38.0,6,678,104.0,318,91,5.2375,NEAR BAY,245566.02
5814,-118.25,34.14,13,3487,1131.0,3749,1072,2.1602,<1H OCEAN,200462.0
8654,-118.4,33.86,41,2237,597.0,938,523,4.7105,<1H OCEAN,417108.23
15491,-117.18,33.15,7,6225,1683.0,5410,1580,2.32,<1H OCEAN,135634.0
13506,-117.33,34.12,33,933,219.0,838,211,1.3417,INLAND,64589.0
11448,-117.98,33.68,14,3396,477.0,1542,472,7.3982,<1H OCEAN,358665.0
16140,-122.46,37.78,52,2051,552.0,1400,510,3.2396,NEAR BAY,428499.07
1739,-122.33,37.97,45,1982,376.0,1179,398,3.5463,NEAR BAY,137294.0
16974,-122.31,37.56,45,1792,301.0,829,318,4.9013,NEAR OCEAN,325183.04
7944,-118.13,33.86,45,1866,343.0,919,344,3.5833,<1H OCEAN,225844.0
3726,-118.42,34.18,30,1323,353.0,856,333,3.3594,<1H OCEAN,227020.01
19728,-121.52,38.9,32,1650,313.0,802,284,2.9048,INLAND,101382.0
18062,-121.99,37.26,29,2718,365.0,982,339,7.9234,<1H OCEAN,468311.36
19544,-120.98,37.64,39,2617,659.0,2052,642,1.6952,INLAND,75504.0
10296,-117.87,33.92,14,4039,669.0,1905,670,6.3303,<1H OCEAN,298526.04
11005,-117.79,33.77,23,3596,451.0,1292,458,8.5403,<1H OCEAN,368778.04
11395,-117.96,33.73,22,3479,455.0,1454,488,6.6324,<1H OCEAN,305067.0
18472,-121.63,37.12,17,1830,398.0,1110,388,2.4821,<1H OCEAN,143440.0
11346,-117.89,33.77,29,2577,445.0,1849,470,4.4732,<1H OCEAN,192443.0
5800,-118.24,34.15,7,2063,670.0,1892,643,1.7301,<1H OCEAN,194120.0
1398,-122.06,37.96,37,1784,313.0,788,304,4.2917,NEAR BAY,184611.0
2176,-119.85,36.76,10,2067,450.0,845,354,1.8214,INLAND,67103.0
6933,-118.09,34.01,36,1465,363.0,1538,342,3.5469,<1H OCEAN,159373.0
9498,-123.73,39.17,20,4620,1042.0,1745,794,2.375,NEAR OCEAN,121553.0
13160,-121.4,36.84,40,2352,536.0,1430,535,3.0912,INLAND,158977.0
8101,-118.21,33.8,41,1251,279.0,1053,278,3.2778,NEAR OCEAN,175532.0
2447,-119.62,36.56,30,1722,372.0,1467,403,1.8878,INLAND,56876.0
20437,-118.81,34.25,4,9147,1827.0,3950,1661,5.716,<1H OCEAN,290351.06
15215,-117.1,33.0,5,15502,2613.0,7417,2358,5.9094,<1H OCEAN,277938.01
8621,-118.38,33.86,15,1778,311.0,908,330,7.674,<1H OCEAN,421196.45
4825,-118.31,34.04,29,2038,578.0,2070,570,2.0658,<1H OCEAN,165519.0
12589,-121.5,38.52,37,2008,466.0,1261,427,2.2574,INLAND,92663.0
6425,-118.0,34.13,35,1005,224.0,742,221,3.5481,INLAND,166659.0
8449,-118.35,33.91,19,1949,559.0,1282,498,2.7813,<1H OCEAN,225241.0
2933,-118.98,35.37,36,1562,398.0,1223,329,0.9675,INLAND,50289.0
10154,-117.9,33.88,28,2696,346.0,947,356,9.0055,<1H OCEAN,459395.57
19711,-121.65,39.16,16,5022,1103.0,2087,956,2.3963,INLAND,90341.0
2471,-119.81,36.6,24,2246,462.0,1291,394,2.4006,INLAND,68230.0
6373,-118.02,34.15,44,2419,437.0,1045,432,3.875,INLAND,278384.0
9049,-118.09,34.7,6,4558,804.0,1543,563,2.8548,INLAND,117402.0
3428,-118.42,34.27,37,1024,246.0,1371,239,3.225,<1H OCEAN,150536.0
4603,-118.32,34.07,52,2156,306.0,861,311,8.8062,<1H OCEAN,462730.47
16016,-122.46,37.73,52,3547,506.0,1276,491,8.0069,NEAR BAY,490673.9
12359,-116.53,33.78,18,2547,463.0,411,214,2.5489,INLAND,167088.0
10046,-120.99,39.22,16,1497,275.0,737,243,2.8942,INLAND,132945.0
13906,-116.47,34.07,22,5473,1234.0,2581,1098,1.9375,INLAND,89836.0
54,-122.28,37.82,52,1170,235.0,701,233,1.6098,NEAR BAY,94429.0
3092,-118.47,35.64,17,2248,535.0,927,427,1.3023,INLAND,74384.0
5136,-118.26,33.97,46,1086,249.0,880,250,1.5962,<1H OCEAN,98997.0
14644,-117.2,32.78,38,2662,498.0,1132,496,4.0057,NEAR OCEAN,305822.05
3485,-118.55,34.28,16,8879,,3468,1200,8.1125,<1H OCEAN,400824.01
11069,-117.86,33.84,19,1725,392.0,920,400,3.0087,<1H OCEAN,199173.0
11008,-117.78,33.78,6,9792,1283.0,3744,1179,10.1714,<1H OCEAN,466162.21
17832,-121.86,37.41,16,2938,589.0,1718,568,5.5073,<1H OCEAN,253908.0
13383,-117.58,34.11,14,11635,2055.0,6443,2009,4.7547,INLAND,166703.0
6412,-118.02,34.12,38,1778,288.0,870,281,6.5784,INLAND,408926.21
15203,-117.08,32.93,5,14944,2490.0,6600,2407,6.0857,<1H OCEAN,269764.01
13353,-117.62,34.02,16,2040,325.0,1207,324,5.0431,INLAND,155499.0
14488,-117.25,32.86,27,2530,469.0,594,326,7.2821,NEAR OCEAN,450680.37
16212,-121.32,37.96,47,1700,344.0,922,357,3.1845,INLAND,119525.0
5559,-118.45,33.96,36,2723,547.0,1090,519,6.3267,<1H OCEAN,442737.4
2152,-119.79,36.77,30,1610,410.0,1000,397,2.0357,INLAND,64626.0
7468,-118.2,33.92,42,1411,314.0,1432,322,3.0871,<1H OCEAN,143852.0
5896,-118.33,34.16,23,1359,428.0,770,380,3.4016,<1H OCEAN,276806.03
7582,-118.24,33.89,34,1479,332.0,1166,322,2.6165,<1H OCEAN,107537.0
2699,-115.38,32.81,35,1263,262.0,950,241,1.8958,INLAND,67040.0
10315,-117.82,33.85,18,1810,305.0,1189,326,5.2227,<1H OCEAN,237841.0
17978,-121.97,37.3,25,5463,1351.0,2758,1310,3.0079,<1H OCEAN,206462.0
11758,-121.24,38.75,5,9137,1368.0,3667,1294,5.4896,INLAND,214950.0
2398,-118.91,36.79,19,1616,324.0,187,80,3.7857,INLAND,98272.0
16199,-121.27,37.95,43,557,165.0,573,144,1.7212,INLAND,67850.0
16073,-122.49,37.75,52,2226,385.0,1177,416,4.8516,NEAR OCEAN,326289.02
9517,-123.2,39.15,27,990,238.0,592,225,2.0074,<1H OCEAN,119728.0
16996,-122.26,37.54,5,1649,388.0,779,376,6.9635,NEAR BAY,366293.12
15264,-117.29,33.05,28,1146,338.0,672,292,3.1667,NEAR OCEAN,278140.11
8628,-118.39,33.88,31,1448,244.0,607,259,8.1513,<1H OCEAN,486210.67
7273,-118.24,33.99,28,312,89.0,498,87,2.4107,<1H OCEAN,113404.0
11300,-117.92,33.77,28,3614,960.0,3282,889,3.522,<1H OCEAN,177949.0
7985,-118.16,33.86,26,6607,1663.0,4066,1558,2.5068,<1H OCEAN,173480.0
635,-122.16,37.71,36,666,132.0,366,134,3.4643,NEAR BAY,171583.0
2339,-119.67,36.82,2,2579,376.0,1133,342,4.5577,INLAND,122481.0
17053,-122.24,37.47,40,1504,270.0,689,287,6.1244,NEAR OCEAN,394189.18
9279,-122.6,38.11,23,8642,1294.0,3594,1253,5.3962,<1H OCEAN,278016.0
10416,-117.61,33.63,2,4678,817.0,1970,712,6.1078,<1H OCEAN,306944.04
5160,-118.28,33.96,23,1983,611.0,2048,600,1.5313,<1H OCEAN,114324.0
11108,-117.89,33.85,18,2036,414.0,1292,380,3.875,<1H OCEAN,193675.0
18578,-121.77,36.93,24,1943,447.0,1844,461,3.0192,<1H OCEAN,167875.0
12846,-121.37,38.68,36,1775,296.0,937,305,3.1786,INLAND,100259.0
7623,-118.26,33.85,25,2324,326.0,1087,328,5.293,<1H OCEAN,251471.0
334,-122.17,37.73,43,1473,371.0,1231,341,2.1587,NEAR BAY,101603.0
9356,-122.54,37.96,44,1552,204.0,596,208,10.129,NEAR BAY,498828.98
2539,-124.16,40.8,52,2416,618.0,1150,571,1.7308,NEAR OCEAN,90742.0
17441,-120.45,34.66,7,3329,504.0,1462,452,4.7875,NEAR OCEAN,219728.02
17403,-120.45,34.95,10,2207,644.0,2232,543,2.375,<1H OCEAN,135923.0
15366,-117.17,33.34,15,3313,679.0,1022,564,2.7986,<1H OCEAN,144486.0
8981,-118.42,34.0,33,1139,299.0,734,257,3.2708,<1H OCEAN,334067.03
19823,-119.35,36.52,39,3027,608.0,2199,592,2.6445,INLAND,71671.0
17688,-121.84,37.29,4,2937,648.0,1780,665,4.3851,<1H OCEAN,205386.0
20099,-120.24,37.96,34,1747,395.0,935,362,1.625,INLAND,87409.0
15795,-122.42,37.77,52,4226,1315.0,2619,1242,2.5755,NEAR BAY,327166.06
10149,-117.91,33.9,27,829,114.0,383,133,9.3125,<1H OCEAN,474989.55
20519,-121.53,38.58,33,4988,1169.0,2414,1075,1.9728,INLAND,89730.0
16544,-121.23,37.8,11,2451,665.0,1155,533,2.2254,INLAND,119163.0
10391,-117.65,33.58,2,2411,354.0,703,217,7.8061,<1H OCEAN,341488.07
19557,-121.0,37.6,22,4412,925.0,3116,817,2.6899,INLAND,111700.0
6553,-118.07,34.17,36,2415,394.0,1215,413,5.5418,INLAND,357534.03
10579,-117.69,33.64,16,2592,372.0,1279,383,6.9741,<1H OCEAN,309127.02
18454,-121.78,37.23,18,1747,317.0,1055,285,5.898,<1H OCEAN,263428.01
17831,-121.85,37.4,23,1793,319.0,1145,310,5.5968,<1H OCEAN,248411.0
16323,-121.32,37.98,20,1591,589.0,1916,536,1.3531,INLAND,92675.0
8043,-118.16,33.84,36,2831,573.0,1462,569,3.8646,<1H OCEAN,221034.0
6450,-118.04,34.12,44,2007,288.0,921,307,6.5989,INLAND,399939.16
143,-122.21,37.8,50,2833,605.0,1260,552,2.8929,NEAR BAY,156142.0
6018,-117.8,34.05,5,4536,1178.0,2485,909,4.1118,<1H OCEAN,210821.0
12698,-121.43,38.61,33,2289,576.0,1100,503,2.1694,INLAND,98506.0
9883,-121.8,36.72,14,2493,407.0,1296,418,5.4508,<1H OCEAN,270183.0
855,-122.02,37.58,15,3052,760.0,2097,728,3.3617,NEAR BAY,225345.0
19989,-119.32,36.19,11,1281,291.0,861,313,1.0962,INLAND,54902.0
8086,-118.2,33.81,46,1388,254.0,742,241,4.6458,NEAR OCEAN,217789.0
11354,-117.91,33.75,8,2346,679.0,3842,674,3.0635,<1H OCEAN,175072.0
7142,-118.13,34.02,38,1243,310.0,788,286,2.5852,<1H OCEAN,181776.0
9053,-118.12,34.7,7,4915,885.0,2833,874,4.3229,INLAND,141121.0
15879,-122.41,37.75,52,2164,606.0,2034,513,2.0325,NEAR BAY,243495.0
4381,-118.26,34.09,51,1532,366.0,669,333,3.6434,<1H OCEAN,237644.01
1839,-122.29,37.92,36,1450,235.0,568,234,6.0,NEAR BAY,324428.02
13432,-117.43,34.1,34,1345,265.0,834,290,3.7011,INLAND,105297.0
10879,-117.9,33.71,16,4208,630.0,2592,662,6.1966,<1H OCEAN,289190.02
8569,-118.43,33.9,27,1536,377.0,553,326,5.4088,<1H OCEAN,414873.35
9756,-121.43,36.5,14,1835,468.0,1867,461,2.3879,<1H OCEAN,123600.0
9591,-120.45,37.32,21,1318,202.0,618,197,4.8214,INLAND,128398.0
5225,-118.25,33.93,40,975,270.0,1068,270,0.9889,<1H OCEAN,91836.0
16109,-122.5,37.74,45,1771,349.0,1098,342,3.7552,NEAR OCEAN,273488.0
1502,-122.04,37.95,29,866,138.0,341,133,4.7188,NEAR BAY,223314.0
12111,-117.34,34.02,28,2683,708.0,2047,636,2.275,INLAND,90491.0
7513,-118.26,33.9,38,1566,318.0,981,318,4.0234,<1H OCEAN,149834.01
17407,-120.45,34.94,24,1702,447.0,1240,417,2.4091,<1H OCEAN,127676.0
15448,-117.24,33.18,19,3337,565.0,1646,554,5.0195,<1H OCEAN,234484.0
6595,-118.15,34.18,46,2230,488.0,1985,456,2.2328,<1H OCEAN,158000.0
17135,-122.16,37.46,45,2068,348.0,844,366,6.227,NEAR BAY,418920.34
